NOMBRE EST.,BIC. DISPONIBLES,DIR.
66dbc8f5-0aca-11e7-82f6-3863bb44ef7c,82,358
50e05a9f-dce6-4315-a10d-1fa786fc18ee,43,4122
66de2625-0aca-11e7-82f6-3863bb44ef7c,31,3374
1786696251091417274,42,1786696251091417274
20f3a578-4dfa-45ca-a917-b394d77ee08e,4,3781
1835249854657874848,24,1835249854657874848
a4368364-fa79-493c-8478-1d3471a6077f,13,4406
19002a4c-3229-450b-ad69-76948696e60d,5,4149
05b9e7cd-f3a2-4d48-b7c4-f5fbe09d9de3,27,4269
7a701539-2c10-4abe-803f-525785ebb7fb,12,4920
1913995167022829826,22,1913995167022829826
66dd25e0-0aca-11e7-82f6-3863bb44ef7c,11,3125
1836581628905160976,1,1836581628905160976
4dde902d-512c-4e9e-8899-a68424ed87c0,40,4397
bdefa3e3-aa5a-40eb-b7f8-542de55063e9,22,4777
1877651952425321214,16,1877651952425321214
1869754328201607270,13,1869754328201607270
a381b37a-a928-4834-87ee-da9922cb3b3d,18,4312
66db3d2a-0aca-11e7-82f6-3863bb44ef7c,42,239
f6c33f22-d650-4935-a928-fb693a828b5f,13,4027
16e17ca1-b2dc-47d0-8c8b-199cb4736fe7,9,4628
412c1416-d15b-4e6a-9691-da4c3cc0d0d2,28,4300
2a9e2320-083d-4044-aedf-0c15ecfefe61,25,3869
66de1448-0aca-11e7-82f6-3863bb44ef7c,19,3346
66dcc65c-0aca-11e7-82f6-3863bb44ef7c,30,3059
01a1343d-9c7b-4a83-8a5a-a600187f19c4,13,4007
66dbe250-0aca-11e7-82f6-3863bb44ef7c,21,373
0f9423bd-98dd-4919-b6e3-28880ff7ecca,3,4817
3c21925c-d68e-497c-b501-982d3eb3e852,20,4463
1817432606668538118,26,1817432606668538118
1820420129807491554,19,1820420129807491554
acfeadeb-73bb-4ec3-b809-78675b01af74,23,5015
cd4b8e12-b2c7-479b-900d-59cf7d8c4276,9,3852
77a498ea-5693-46cc-a4b1-6e428f574797,5,4186
05969d95-8a64-4007-abf1-afb847f2d426,14,4140
067d5007-bda5-4697-b0a2-ccc2837f295c,12,4310
7dcc5a03-5997-4250-9207-fa8b6f027c86,1,3867
aa8fc8b7-b66c-41d9-9885-30b8af599378,34,4705
9789dc0f-1eb6-4830-bda9-1ce5f1413e19,12,4394
0096fecb-3a56-4585-9204-aa9554f7bc49,31,4704
74a1dc19-f894-4246-99f1-476a92452995,17,3587
d56a8542-048a-4aca-ac7f-f27a9e6c908b,28,3619
e6a32ec8-fc8b-4ed6-93a2-3ace3921b89d,19,4268
66de871c-0aca-11e7-82f6-3863bb44ef7c,25,3437
d873e463-2dc9-4bf8-86c7-fea8ddaa3a9f,9,4172
557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b,31,4376
1848241332086049696,4,1848241332086049696
b5010362-af16-4357-8fb7-5958576954c0,42,4359
454b4a83-d0b1-42a2-8163-261e2a9d6ab9,38,3707
160e21da-6dd2-47ff-8385-e13c8cdce4fa,14,4386
eb6c2359-4825-4bf4-8f2d-8b6dd2bf4212,27,4700
66db8fde-0aca-11e7-82f6-3863bb44ef7c,20,328
66de06ef-0aca-11e7-82f6-3863bb44ef7c,26,3322
d319629d-63cf-4765-9f69-5569f35d6469,18,4861
66dc209c-0aca-11e7-82f6-3863bb44ef7c,54,453
c83e1ef5-776e-417e-8ee2-d08ca121f884,29,3581
66de4408-0aca-11e7-82f6-3863bb44ef7c,29,3388
88bf1344-354f-4699-bdbd-1c2584fc41ee,35,4036
833bc8bc-3c32-4481-9c14-9a88aa7accec,2,3635
ab79da3d-f92a-42de-a76d-e05b5d7e724c,9,4035
66dc51e9-0aca-11e7-82f6-3863bb44ef7c,30,489
39112ced-337f-4b71-9df6-291cd4265cc9,26,5042
b636a06c-c10e-417a-ac22-14cadb8f8993,11,4872
66db3cab-0aca-11e7-82f6-3863bb44ef7c,15,238
66dbf667-0aca-11e7-82f6-3863bb44ef7c,56,415
1786698815186893280,48,1786698815186893280
e35494b4-5811-4d2a-87de-4430e56bce2d,14,4873
66de4c32-0aca-11e7-82f6-3863bb44ef7c,14,3399
5f0aa684-a1c5-4119-827f-7860f1cd4ccd,30,3838
1860187692409078310,16,1860187692409078310
1843486301383097150,5,1843486301383097150
1ddadf67-ae08-4e86-bdda-236629b9eabd,37,4922
6fd84197-56e2-47df-849f-701aca0e7cc3,22,4207
08b9c491-a589-4e75-996c-2455c26fb356,35,4066
b1f67e5c-7c26-4bf3-a90e-1500a3160d60,6,3843
c38e2cfc-04e6-419c-8bf8-d8713ccf6ea7,47,4625
1879859065051787718,10,1879859065051787718
46a1ff6c-6131-414a-9ef6-65a8db7d305f,16,4421
9790606b-a00d-4d5e-b6ec-abd11c9d25b3,5,4230
66dc91b5-0aca-11e7-82f6-3863bb44ef7c,22,2010
66ddb41c-0aca-11e7-82f6-3863bb44ef7c,15,3238
0579ff13-5d5b-4cbd-bc6e-3e9396591aef,5,4965
72796825-88b1-43a0-bb6d-2b41d337b1fc,39,3618
bf5a9ad8-6725-4ade-967d-aba612d423bf,11,4984
1e590819-53fd-415c-bc28-aed605ad3bcb,10,4762
66db9845-0aca-11e7-82f6-3863bb44ef7c,16,336
66ddb7bf-0aca-11e7-82f6-3863bb44ef7c,20,3246
89171660-8cef-443f-8f75-67503532d1ce,10,4198
1817433126359581672,27,1817433126359581672
1861682960046954694,29,1861682960046954694
66dc86d9-0aca-11e7-82f6-3863bb44ef7c,29,531
1931758629658304788,23,1931758629658304788
1794096976946852066,14,1794096976946852066
66db2953-0aca-11e7-82f6-3863bb44ef7c,55,119
97bcf094-ad77-4743-9c94-832c7300c090,12,3988
66de07ec-0aca-11e7-82f6-3863bb44ef7c,24,3324
66ddeca9-0aca-11e7-82f6-3863bb44ef7c,25,3311
66dbea8d-0aca-11e7-82f6-3863bb44ef7c,18,390
66dd2556-0aca-11e7-82f6-3863bb44ef7c,39,3124
0f51cb84-e386-44ac-947f-a969f7617d17,32,4746
490ca6cc-c2a2-4838-acf0-4704ed60dc51,27,4977
22ac9559-d7f1-4dcd-ae3e-f6caf586a455,26,4255
09a0c507-7cda-4f3f-9988-78de0baa28e4,7,4090
c5861c24-5ac1-41df-82f1-31748d03e868,4,4713
1875413335585534272,13,1875413335585534272
9e3603ee-2b7d-4147-a7b5-48bbd778902c,38,4339
1846085256331594490,3,1846085256331594490
1828968199249922252,20,1828968199249922252
2c366f4b-8319-41bf-ab8e-2fba3a952feb,4,3785
66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,32,3047
66de27da-0aca-11e7-82f6-3863bb44ef7c,10,3378
66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,35,3105
1869754004195029842,12,1869754004195029842
66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,4,486
66dde9af-0aca-11e7-82f6-3863bb44ef7c,26,3304
a04bf523-3c76-4fad-88bf-e99037f9b796,26,3525
d5ca6311-7471-480f-9c79-38baaafe34ba,17,3837
35915f48-31c5-499a-b845-2ca2fb541904,36,4503
1846086768160082632,28,1846086768160082632
1857217122161783302,28,1857217122161783302
27c71510-d515-4add-b660-6efd6f225cd1,32,4685
e51c8b72-460f-41c2-a5ca-de85d3f46a30,3,3735
1c82b223-42ba-4d15-8e8a-bd8ae2a57cde,23,4414
91ca68bd-5ac1-470b-a26d-1ec98ea9cca4,9,3575
09b00240-4c2a-4900-9d09-f13344461c02,9,4759
66db4158-0aca-11e7-82f6-3863bb44ef7c,1,251
dcdaa64b-4d2c-4017-bfb9-da25924f851d,23,4288
1838617691511229014,14,1838617691511229014
1d8e51b0-8131-4c1f-93fb-f04952c157c0,2,3967
a35d03cf-bd72-4da4-a4ac-bd25b3f8dce3,31,3755
6fcad2af-c3e2-47a4-8942-023ae4047e67,13,4293
1814900353536621062,36,1814900353536621062
1851955603137491568,21,1851955603137491568
138094a0-cd7d-4014-9b21-4fb2afd3980e,26,3520
058ee86d-ce2a-4597-99f7-f78f082b33e3,2,4048
ab692d1f-5a4a-4fff-b929-013c3a7e8a98,32,4791
fdf21800-6106-4739-b7d5-b379b19e5732,5,4913
21361381-fd4a-44a4-bfa7-61f075192ce9,17,3761
d5788cfa-817e-4b65-b43f-edda222a3c3c,25,3573
2a47ef14-1cbe-4ec6-841d-cc277627fe20,46,3637
66de56e5-0aca-11e7-82f6-3863bb44ef7c,21,3411
904930bd-2671-4695-9c1a-8a894b041129,13,4232
de449a58-0edf-4d36-91b4-4b313576e945,7,3947
016ee47a-4871-4209-91cb-bf3ceeddc991,18,5007
ecb2eebe-67c0-43b8-baae-71abb1a0ec6a,8,3998
1817432787057164808,25,1817432787057164808
cd5e7c3e-c618-416a-ae99-b509bd56e1b2,11,4264
348c5e65-cbc3-4da6-9856-fc253a0ba546,39,4336
aa8270ec-4441-47d2-854b-5852e65fae66,2,4612
e71d152c-c2df-4d3e-a9af-139f2529bac6,6,3965
9dde927d-9984-4f97-bcd0-fbcb59e6ca66,13,4864
c01a9c97-6c04-4e3f-ad0b-958801d94ca1,22,4477
1900647078394106472,14,1900647078394106472
9157a3bc-43fa-4221-8bb8-17273fc09540,10,4295
a11a0000-19cf-4053-b3a1-3a5886d7446c,9,4658
30d6520e-b612-4240-a9ff-eec12b02b263,35,4468
1b28836b-29fd-47a7-9a98-44cd792918fb,22,3715
b3a9057e-7ff6-4117-b96e-e71c173cf1e9,11,3964
66dcf897-0aca-11e7-82f6-3863bb44ef7c,12,3086
66dde2d9-0aca-11e7-82f6-3863bb44ef7c,54,3288
5cb3a92d-f284-477c-bf63-ea72d24e8a7d,17,4630
42bf7170-61ab-44a0-aafe-1b89d7271718,3,4428
eef98eb6-f550-49f9-a910-4d2863e6a591,10,4623
672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5,11,4575
bf093f72-1d8d-44ae-91b5-e36958a27976,24,4858
66dc3a1a-0aca-11e7-82f6-3863bb44ef7c,8,472
1929513834381415014,11,1929513834381415014
1828968994833044184,17,1828968994833044184
66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,14,3221
344064f8-e82f-40fb-b235-aff506b77ae5,50,3900
1945125793810207148,35,1945125793810207148
1828966882896859944,12,1828966882896859944
01f01352-50d4-484e-a611-576b18ac373a,15,4431
66dccd65-0aca-11e7-82f6-3863bb44ef7c,6,3067
66f68197-4897-4576-896a-48e0312104c5,42,3569
74e104fb-1ddc-4f3e-a60b-220b6c4f300b,6,3873
66ddb595-0aca-11e7-82f6-3863bb44ef7c,21,3241
05c5e17c-7aa9-49b7-9da3-9db4858ec1fc,7,4219
78ec2f0d-c309-46d4-8808-7eb1a0674e38,28,4078
66db3f01-0aca-11e7-82f6-3863bb44ef7c,50,244
1860187301567054286,27,1860187301567054286
66dce2a4-0aca-11e7-82f6-3863bb44ef7c,43,3068
1828968691399885056,16,1828968691399885056
a6287af0-9a9e-4708-b61f-8e758be4b914,19,3605
6db97fde-68ae-4d2b-b121-b7c17838bbe7,12,4511
dba67615-a7e0-4c44-ab1b-b464033ec9b9,29,3859
66dbc6ae-0aca-11e7-82f6-3863bb44ef7c,48,354
3134bce7-0bb9-4a45-9c87-60a8cb681d72,21,3863
079b5a90-1d2b-40b2-b1e9-71c075f16b89,27,4906
1d977221-b2b5-4fa2-bba0-b00136834fb3,19,4199
61be9a4a-737c-413a-9b72-d47b28a366d5,16,4262
1ec7ef9f-ab60-4a64-821d-883ba547273a,23,3920
1835249964093653018,25,1835249964093653018
66dd40dd-0aca-11e7-82f6-3863bb44ef7c,10,3137
66db6cd4-0aca-11e7-82f6-3863bb44ef7c,68,302
6f484a9d-c535-451e-a18f-f3afdc0a27af,26,3489
4e1a13af-1c3b-48f2-8586-5edceea97d61,19,4251
17c45d34-0d8d-46ba-9078-e9a2a7c5867c,4,4096
4780d9d1-b886-4e72-9d18-cb152f73e10a,27,3997
66dcbb2c-0aca-11e7-82f6-3863bb44ef7c,18,3044
533f25a0-514f-456f-9d87-5fdcb4ee42f4,2,4844
026fd07d-d810-45dc-9237-a3d84dce4fa9,3,4957
66db3a1e-0aca-11e7-82f6-3863bb44ef7c,15,229
24f431ca-c2a5-46be-966b-b8d4c3e4b346,11,3875
720c0d64-7828-4dba-bff9-4d99f4e3a9fc,34,3832
66dbf442-0aca-11e7-82f6-3863bb44ef7c,54,410
bd318c15-5c3d-4e72-9837-3b4bd37707e0,3,4816
1431ec5c-242d-401b-b672-dbf95155999b,8,4494
8c700e85-cfdb-4eef-ba49-53bd69c004ed,19,3777
66dd42eb-0aca-11e7-82f6-3863bb44ef7c,13,3141
5d049d4b-0736-4323-834a-1b2454bd6551,26,4803
66dd52c8-0aca-11e7-82f6-3863bb44ef7c,10,3175
d55dd622-0ced-4e4d-9ea5-2ef2cb6481a9,37,4694
968d40e0-2a5b-4f6c-a161-fad1631b609b,9,5055
16280b32-7e5b-4a18-930b-212eac10faaa,10,4104
66dcec6b-0aca-11e7-82f6-3863bb44ef7c,52,3076
17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,16,3585
ed1199e4-d9a6-4d9e-8c81-62bcd7510a11,11,4853
1836581714456697424,5,1836581714456697424
4223f276-a4d4-45e0-b914-67f5ef1e81ba,5,4254
66de1af4-0aca-11e7-82f6-3863bb44ef7c,42,3357
897e8739-ee1d-4b2e-b151-ad7e64e87697,34,3509
b94cc90e-9ca2-4471-8371-23be051e0157,4,3724
66dd49eb-0aca-11e7-82f6-3863bb44ef7c,1,3158
65e7908a-a73e-4f8e-9967-0d0677f62bc4,21,4978
6067af3d-f7ed-4149-a394-2fc2eb295872,32,4690
1823008749757202820,23,1823008749757202820
ab40ffde-f331-4194-adab-cb8c60b63f28,6,4555
66dd9213-0aca-11e7-82f6-3863bb44ef7c,18,3226
26568d39-db49-4354-a5c1-c81a3c856285,5,3923
59f0cb81-e31b-4ba9-9159-3437c52f7505,8,5025
1906248765431831024,35,1906248765431831024
5adcaaaf-5386-441d-827c-8d65c4f4405e,8,4057
9f702c67-b591-4492-ba90-eb3c7e793dad,6,4510
66dc7b10-0aca-11e7-82f6-3863bb44ef7c,4,510
66dd4de9-0aca-11e7-82f6-3863bb44ef7c,33,3167
b9970fb5-176c-4a66-8772-6d76c4b6245a,24,4185
c702c094-b08f-449d-a41d-b3724f147491,19,4914
1861681435029604706,24,1861681435029604706
c9c09ed0-0a52-4d6a-a999-b0848874e51f,6,4068
66dd470b-0aca-11e7-82f6-3863bb44ef7c,57,3151
cae4f2f4-9642-474c-95cc-6cc07592f120,45,3721
1843486757863039016,31,1843486757863039016
d473f31f-68f2-4777-a364-ed127db04345,2,3826
9e9acfaf-0bbf-4bc2-a825-b2befb6bee55,28,4301
653ba606-f397-41e6-adc4-f775bf2d0c9f,6,4919
66de6100-0aca-11e7-82f6-3863bb44ef7c,14,3420
66dd1b65-0aca-11e7-82f6-3863bb44ef7c,72,3106
1823008917260927616,25,1823008917260927616
a1cf7115-8e38-4300-aac8-3a2fddca0e23,37,4483
8a24490d-d5c5-4bac-9e36-56967834fc10,10,4490
1e226f22-034f-4b99-8184-a8eaa591fbd8,10,4240
66de47bf-0aca-11e7-82f6-3863bb44ef7c,19,3392
66dc73b0-0aca-11e7-82f6-3863bb44ef7c,54,495
febf420f-bbec-4044-a3af-69959e018ccb,13,4837
daaa3ac1-594c-48d2-9431-a8ced305ed5a,10,4818
66dba0ba-0aca-11e7-82f6-3863bb44ef7c,47,342
66dc7957-0aca-11e7-82f6-3863bb44ef7c,28,507
66db4351-0aca-11e7-82f6-3863bb44ef7c,13,257
c1144380-c1ac-4315-9b1a-4b4e870ac688,20,4896
9505c2b7-0c3a-4791-8471-d2092a86291f,11,3804
66db316a-0aca-11e7-82f6-3863bb44ef7c,12,157
66dcca76-0aca-11e7-82f6-3863bb44ef7c,40,3063
88c1303b-3349-4591-bf08-c7e40cf3537a,15,5053
1822663143025657920,31,1822663143025657920
b976906e-81c4-44c5-a160-e17815c0d47b,35,3500
3a51a25f-3e9b-4aea-84ee-39e9a3acc7fd,16,5029
272c0389-5e4a-41a9-ad6c-2dccdfa55af9,8,3877
f6143531-4a16-4aac-9b55-573ef7ef162e,8,3568
4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac,3,4556
66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,68,427
bda1fab4-5065-42df-a8ff-514e6064ab6e,18,5044
66db90f1-0aca-11e7-82f6-3863bb44ef7c,11,330
b1cdec34-d4f9-4313-be82-729bb9f7bb18,5,4901
f365afa3-e8a5-439d-975d-6c2b064f30df,1,4501
3b530cff-dd26-4cfd-b570-a85fd53354fe,9,3906
66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,19,362
7af717b9-99ce-4cce-94b4-b445a40537a1,18,3774
067b53bd-33bf-4698-8103-3931a5f32a37,15,4770
66dca5f3-0aca-11e7-82f6-3863bb44ef7c,10,2017
74f913d2-6eac-49ce-bd6d-53a06fa855a6,21,4924
13b82a41-c25b-428f-a07b-5f5d8340c6f2,30,4513
89d4a926-f1ae-4bf2-bf2d-59cff3881579,44,4710
0e405c35-322f-4705-8ea7-769eb3fd028a,17,3966
e36b5913-8e46-4c2a-b9be-73bdf8ee548b,40,3725
b9b58379-b29a-4fa8-ba72-c647728e1686,22,4863
b471c112-1770-4dfe-9e13-fe7479dcb5a5,8,4148
66dbecd0-0aca-11e7-82f6-3863bb44ef7c,60,394
1849009794224623642,19,1849009794224623642
566935d6-4d66-4b42-9822-f2a816e357b9,28,3495
a82599ce-99ca-4670-8053-baada198034a,20,4426
66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,24,416
66dde271-0aca-11e7-82f6-3863bb44ef7c,63,3287
1861681740276243358,21,1861681740276243358
b43ecf62-4c9d-4b06-ac9a-5837084f769f,36,4430
1ecc9936-ee0c-44b2-baa8-237564c8e4fd,33,4594
1861682182353914188,29,1861682182353914188
66dbf362-0aca-11e7-82f6-3863bb44ef7c,50,408
c6c10756-ef41-491a-8e6c-ee0aa27b8cbe,2,4050
0df3a035-5a38-4ec2-826a-0a5376e8d8a0,18,4438
8b830188-101e-44bf-a755-5e6c611e3edc,33,5062
66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,4,3256
7b56cbab-9d93-4043-bfa5-63eb6b3e5281,3,4846
dee5a590-7cda-465e-8351-b0622a5e2ad3,2,4208
2ec2f95c-675c-4c59-856f-1fb38df59fa2,29,4560
adb67652-c20d-4dd2-8e89-d6015b801c1a,5,4158
66dc7d58-0aca-11e7-82f6-3863bb44ef7c,40,514
1875395639434791520,22,1875395639434791520
a7a175ff-8ffb-477c-a40b-6d47ce92305d,18,3939
66dbc745-0aca-11e7-82f6-3863bb44ef7c,43,355
1951007832653484752,41,1951007832653484752
cb4926e6-0a79-4902-80ee-d365fbf42aec,6,4229
33af8810-cda5-4b61-9c38-0235f9d59aaa,23,4409
9d56294e-61fc-4176-bb9c-4692f45bb374,18,3972
af72781c-fe0b-4b73-a7df-201f9780ea9c,43,3740
3c5a8531-4eec-4695-b4f8-8a1158890e78,26,3817
a29b031a-9611-4b11-ad97-6d4da99b03ba,8,4562
1856767555236917834,33,1856767555236917834
4fb1ee23-4511-47c4-8698-0c46673dc86c,24,4794
814dd1a9-100c-4b1b-8110-6319bbd464e9,2,4938
5b4a90b8-426d-4a40-a7ca-87e51d690883,19,3552
0cb63737-64c9-42a9-9479-280d49ed015a,27,5036
66dcf922-0aca-11e7-82f6-3863bb44ef7c,1,3087
ba7bf20d-b6bc-43dd-bf30-acb940eaeec8,8,4209
b16e9f3f-9b07-486f-a1ca-c76030f5ea64,11,4997
fcb1c3a3-04b6-45cf-bc9a-deb71198804e,5,4604
0e3dedfb-df10-4900-a67b-95349a81bc5c,4,3693
66dd4356-0aca-11e7-82f6-3863bb44ef7c,25,3142
1846085836152179090,27,1846085836152179090
3edec530-4791-4872-8912-2a2397a903a4,50,4697
6cb5fac5-f7e8-4ec9-94cf-816771d91ecd,20,4290
0b857ee5-3d10-4152-952e-95fbaf06677a,35,4484
4956ad8b-06d6-4af4-bcc8-735c45439608,1,4850
66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,7,3130
c8197f4b-02b0-4cc3-96af-df5fec27a279,14,3955
1835249448692130546,23,1835249448692130546
0f6fd186-656a-41b3-ba4a-456d22da177c,32,3534
82b97827-1801-4b7b-b3de-16447a8dd025,13,4899
ee1d39c5-47c8-4527-9456-3719c50b7be5,12,3933
5a6218aa-c5b7-4436-93c1-dee7cb5322d9,19,4316
5ffde991-1125-443e-bc97-6827b2b9c97b,23,3850
a5bd1f58-7df8-4df6-9636-372f1bc194be,12,4474
1794096824496960148,45,1794096824496960148
b4ae292d-5e89-4c58-8154-0496893394b5,10,4210
49703a2d-15e9-4af4-b80e-cca664d7ea18,23,5040
0258da92-f770-4acc-b20b-91b78aff791e,5,5077
1885440410432338078,31,1885440410432338078
66ddf310-0aca-11e7-82f6-3863bb44ef7c,45,3321
d5d2aebc-158c-43ec-9105-2a779d0245d8,5,4935
66dce660-0aca-11e7-82f6-3863bb44ef7c,31,3072
822d96e8-fb6c-463a-b866-aec9e408ad5e,17,3565
66ddebce-0aca-11e7-82f6-3863bb44ef7c,29,3309
1814907277023901890,27,1814907277023901890
b53b5e8f-9503-48d1-b3e3-9347ecef38e2,4,3904
66db3fc9-0aca-11e7-82f6-3863bb44ef7c,66,247
178bad16-1b02-4264-94c0-a8fd0faa60fe,10,4403
66de4336-0aca-11e7-82f6-3863bb44ef7c,45,3386
0575e356-72f4-4251-8e15-574cf60bd190,15,3822
914e3e7c-87da-4f52-aa03-5449c6361fa2,19,3612
fc774664-3c9b-4a8f-a79e-f6907db00a1d,49,3514
8d8a381c-21df-4095-837e-65924d85a06d,20,4174
bb58e953-4953-4fbe-9ef2-367488dfef9b,31,4136
1882736243099681438,14,1882736243099681438
93e2e1a5-49c5-41f8-a6bf-b399b6a5140d,17,3656
ce700c09-6095-4b20-ab65-07defdd1a7d7,8,4271
66de14af-0aca-11e7-82f6-3863bb44ef7c,34,3347
61c82689-3f4c-495d-8f44-e71de8f04088,25,3687
3d835eaa-a102-42c5-b6c0-2c693b1d0677,29,4982
05d03a63-b5f2-40d9-9a3d-d2fe666a307f,4,4128
201edb67-d071-4b67-bafd-131e5c273e9f,20,3851
e63c8dac-ab44-48c8-83a0-92c53a00f12e,11,3583
3ac7b47b-2253-4a0b-bf7d-8a2eb6b78a38,41,3736
66de602e-0aca-11e7-82f6-3863bb44ef7c,52,3419
66de0a0a-0aca-11e7-82f6-3863bb44ef7c,41,3329
1846086027713733188,12,1846086027713733188
039d4cc9-8560-4d22-88c3-20753c54a50f,20,4137
d7a7789b-a052-4a69-a4ec-59436b0f8d75,12,4833
1826348745879909352,21,1826348745879909352
66db3898-0aca-11e7-82f6-3863bb44ef7c,4,224
66db3816-0aca-11e7-82f6-3863bb44ef7c,17,223
66db460d-0aca-11e7-82f6-3863bb44ef7c,24,264
16836c76-c412-4ec3-bac8-3c6a5a3d9745,27,3909
1913988158376585970,34,1913988158376585970
66dc462a-0aca-11e7-82f6-3863bb44ef7c,28,482
3e4a2c26-7527-469c-b4f4-1ef8d40fd20d,10,4516
8c2ed08f-1660-4db8-9168-4709427c23ed,13,3595
66de4b0b-0aca-11e7-82f6-3863bb44ef7c,32,3397
1880644037244334512,28,1880644037244334512
66db2f4c-0aca-11e7-82f6-3863bb44ef7c,77,150
1fba77e2-66ab-4e9c-9f9a-4ec4f11fd80b,26,4507
1960021056359127624,31,1960021056359127624
66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,19,3041
1857217349795049790,17,1857217349795049790
454fe70c-1d53-4af2-a9ea-1d4bd9f59799,4,4634
66dc2606-0aca-11e7-82f6-3863bb44ef7c,71,462
1804893262185771754,27,1804893262185771754
266c8621-fdea-4a7e-9d35-18ca1684d526,17,4812
174bf571-e597-463d-84bc-611c4a13d85e,19,5030
5782a158-b596-4936-a451-32ccc131a57d,21,4966
d7c12bf1-1ec8-496a-beca-90ba76c53241,13,4781
b83b2a73-af8e-4b82-b61e-aeaaf075fbe2,9,4051
2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,23,4983
034f7f3d-e632-475a-aa01-894480d153df,11,4763
0efa08a3-1c38-48fe-ab37-8c9b72b20126,15,4371
1846086263936934630,15,1846086263936934630
1797078913880883846,3,1797078913880883846
1913990214925537808,16,1913990214925537808
1808184356986544410,37,1808184356986544410
1851947582840610924,14,1851947582840610924
0e240143-2f86-4754-8345-4994750d99f1,18,5041
1861681959015615218,19,1861681959015615218
bdc116cd-4d63-4693-846c-ec5073314007,4,4636
66dc1702-0aca-11e7-82f6-3863bb44ef7c,52,438
18b19467-28ac-4496-b3e4-f6028b1c5105,9,3839
1879828885264130640,17,1879828885264130640
ee1ba75f-baf5-4852-929c-8b7ad310f55a,7,3880
c7dbc7b5-240b-494d-8663-dbee4103a20c,10,5020
8c6cba48-d803-4a90-99f7-e06edcdbbf92,35,4321
4cfd4097-0aee-4f11-9aea-55f99397bf33,5,3834
66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,13,3171
1846086562569586930,27,1846086562569586930
66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,42,356
1786686999403592506,47,1786686999403592506
1856767361963389606,21,1856767361963389606
3c73cc9f-3c09-4ac4-a4ea-22b4f027bf23,4,4060
49f86083-851b-475d-b9ab-64e01b81f725,25,4890
46bdd925-fb6c-4654-85d8-e0db4da62abf,55,3553
c9e76fa9-54e2-4161-9798-4787bf04217a,16,4902
66db4417-0aca-11e7-82f6-3863bb44ef7c,40,259
90fca941-2212-43bf-b104-ce32c4270d4d,6,4181
66dde703-0aca-11e7-82f6-3863bb44ef7c,35,3298
324e55da-fec0-43a2-b622-27774381ab7f,16,3935
a6492ad5-d13e-48b0-a0d5-08e60ad93e53,23,4733
66dea8ff-0aca-11e7-82f6-3863bb44ef7c,8,3462
89ff4db3-8a29-4565-a366-6fea4b3afc39,14,4460
72719900-dd61-40bd-9f4a-40d70c47590c,14,4808
2527619f-ef89-425c-bf3b-60cc0ec519bf,50,3472
76c1ef9c-3984-4b4e-bff4-5c398e2395bd,17,4261
1791188268875152272,1,1791188268875152272
e25f8dee-c110-489f-a978-464ac5c84ca2,14,4663
1848242143834868452,19,1848242143834868452
1891277309535701686,28,1891277309535701686
66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,6,3231
06e5447e-35b8-45cb-b3bb-937791a6f8ae,17,4877
fc5ee04d-710b-45ba-aae0-303b8e95ea89,8,3767
66dbf215-0aca-11e7-82f6-3863bb44ef7c,15,405
023127f2-a6e0-4fae-ba34-178acccb993e,12,3995
1817803079955479336,30,1817803079955479336
92ffa9d6-8cb1-44cf-8059-391b03d58071,12,4579
2ad41c1f-5636-4a63-ad52-761e2613061a,23,4385
fffb18be-14b3-412f-a808-107a98cd9e58,20,4755
1828967208126648828,6,1828967208126648828
f3f46097-54cf-4c30-805a-6b2a4851eed7,6,4285
b5861c2d-d687-4308-bf2d-5f69fc28cc4a,25,5043
c829b6af-002b-4d04-af56-6924d4ad0aa2,18,4434
f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,5,3780
c36cfa58-29fe-4c0c-a14f-41c3463487fd,8,3716
1869754143518014264,9,1869754143518014264
66db281e-0aca-11e7-82f6-3863bb44ef7c,30,83
f8c1c90f-4ec0-44bd-b097-cfafc887744d,59,4598
4aa6bb27-b76b-444e-a3ce-6fb25b822494,10,4247
1828966747840428256,7,1828966747840428256
66db930d-0aca-11e7-82f6-3863bb44ef7c,28,331
1905394575114219798,17,1905394575114219798
7e36cd9b-b271-42e5-b344-b7a3771c795e,18,3518
c1e24edf-7192-433f-8d38-be5b6b3647c5,19,3664
1d440638-ec50-4ccb-9a82-0e3247a87c63,2,4721
